text	label	truth
I received my salary in GBP. How do I change this to my currency?	exchange_via_app	receiving_money
Why was my top-up unsuccessful?	top_up_failed	top_up_failed
How do I make more than one disposable card in a day?	supported_cards_and_currencies	disposable_card_limits
I lost my wallet today with all my credit cards. Will you please block the card and send a replacement?	lost_or_stolen_card	lost_or_stolen_card
What countries are supported?	exchange_via_app	country_support
I didn't get the right amount at the ATM.	declined_cash_withdrawal	wrong_amount_of_cash_received
I didn't receive all the cash I asked for	declined_cash_withdrawal	wrong_amount_of_cash_received
I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's broken?	top_up_failed	declined_transfer
Do you offer a discount on multiple currency exchanges?	exchange_via_app	exchange_charge
How can I transfer money to my account?	supported_cards_and_currencies	transfer_into_account
did not receive correct cash upon withdrawal	declined_cash_withdrawal	wrong_amount_of_cash_received
new customer and filling gas today, it's not working, the thing shows pending half an hour!	top_up_failed	pending_top_up
When I try and to buy something using my card it keeps getting declined.	declined_card_payment	declined_transfer
How many virtual cards do I get?	getting_virtual_card	disposable_card_limits
Is there a way to transfer funds directly from my card?	supported_cards_and_currencies	topping_up_by_card
How do I add a card to the app?	getting_virtual_card	card_linking
The see the rate applied to my transaction was wrong at the atm.	declined_cash_withdrawal	wrong_exchange_rate_for_cash_withdrawal
Why is the exchange rate wrong when I purchase something abroad?	exchange_rate	card_payment_wrong_exchange_rate
Why did the ATM machine fail to give me a cash withdrawal?	declined_cash_withdrawal	declined_cash_withdrawal
Do you use Mastercard or Visa?	supported_cards_and_currencies	visa_or_mastercard
Can i make transactions before identity verification is complete?	verify_my_identity	why_verify_identity
How do I unblock my PIN?	pin_blocked	pin_blocked
Where is my deposit?	balance_not_updated_after_cheque_or_cash_deposit	balance_not_updated_after_cheque_or_cash_deposit
I am in Austria right now. I need to change my PIN ASAP, so can I still do this from here?	change_pin	change_pin
My top-up was revoked.	top_up_failed	top_up_reverted
I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?	declined_cash_withdrawal	wrong_amount_of_cash_received
I need to know why my credit card was declined for top up? What is the deal here and why did it not go through?	top_up_failed	top_up_failed
Can I have it add money automatically in certain intervals?	supported_cards_and_currencies	automatic_top_up
Do you work with all fiat currencies?	exchange_via_app	fiat_currency_support
Why was my payment cancelled?	declined_card_payment	reverted_card_payment?
I have a card payment that was declined, but why?	declined_card_payment	declined_card_payment
What can I do to verify my identity?	verify_my_identity	verify_my_identity
From what countries can I use this product?	exchange_via_app	country_support
Is there a discount for frequently exchanging currencies?	exchange_via_app	exchange_charge
I entered the wrong pin too many times and now I am blocked.  Help me unblock!	pin_blocked	pin_blocked
has my top-up has been cancelled	pending_top_up	top_up_reverted
Why didn't my balance update after my cash or checque deposit?	balance_not_updated_after_cheque_or_cash_deposit	balance_not_updated_after_cheque_or_cash_deposit
Help me set up a new PIN?	change_pin	change_pin
Is it possible to use my credit card to transfer money?	supported_cards_and_currencies	topping_up_by_card
Why did I have to pay more when I do it with my card?	declined_card_payment	card_payment_fee_charged
Are there any extra hidden fees for exchanging currencies?	exchange_via_app	exchange_charge
What do you need to verify my identity?	verify_my_identity	verify_my_identity
Will you be able to send the new card to China?	supported_cards_and_currencies	card_about_to_expire
Can I make many disposable cards per day?	supported_cards_and_currencies	disposable_card_limits
What currencies are accepted for adding money?	exchange_via_app	supported_cards_and_currencies
I think I lost my card . I dont know how long it has been missing. Can you see if maybe someone else has been using it?	lost_or_stolen_card	lost_or_stolen_card
Where is the virtual card?	getting_virtual_card	getting_virtual_card
Do I have to verify my identity?	unable_to_verify_identity	why_verify_identity
I want this amount reversed out of my account.	balance_not_updated_after_cheque_or_cash_deposit	request_refund
Do you ship cards to where I live?	supported_cards_and_currencies	order_physical_card
Any hidden fees associated with the international card if money is added?	supported_cards_and_currencies	top_up_by_card_charge
WTF??? I tried to withdraw some money at a Metro bank on High St. Kensington and without any notice it disappeared in the machine. The bank was already closed so I couldn't do anything. How do I get it back?	declined_cash_withdrawal	card_swallowed
Could I open an account for my children?	supported_cards_and_currencies	age_limit
Why was I charged an extra fee when using a card?	declined_card_payment	card_payment_fee_charged
Does it cost to exchange currencies with this card?	exchange_via_app	exchange_charge
My card has been charged two separate times for a single transaction.	declined_card_payment	transaction_charged_twice
I would like to know how I can verify my Identity.	verify_my_identity	verify_my_identity
My daughter would like a card as well, how can we make this happen?	card_swallowed	getting_spare_card
Think someone has took money out with my card. What shall I do?	pending_top_up	cash_withdrawal_not_recognised
What is the number of days I have to wait for my Europe transfer?	declined_transfer	transfer_timing
How can I unblock a blocked pin number for my account?	edit_personal_details	pin_blocked
Something went wrong with my withdrawal. The amount of money isn't right.	wrong_amount_of_cash_received	wrong_amount_of_cash_received
How can I check the source of my fund?	edit_personal_details	verify_source_of_funds
What should I do if I see a payment I didn't make?	contactless_not_working	card_payment_not_recognised
How do I freeze my bank card, as there has been a strange withdrawal?	transfer_timing	cash_withdrawal_not_recognised
I need to find out why my transfer didn't get there.	pending_top_up	transfer_not_received_by_recipient
Can I get a card even if I live outside the UK?	pending_cash_withdrawal	country_support
I ordered a card a week ago, and it's still not here. What do I do?	pending_top_up	card_arrival
can i do a transfer with swift	declined_cash_withdrawal	top_up_by_bank_transfer_charge
What is the reason for this fee I got after a simple cash withdrawal?	cash_withdrawal_charge	cash_withdrawal_charge
Please help me to know the status of my card payment as its pending since a while.	cancel_transfer	pending_card_payment
How can I get a new card ASAP to replace an old, soon to expire one?	lost_or_stolen_phone	card_about_to_expire
Why isn't my transfer going through? I get a message saying it's not possible. I've had no issues in the past.	card_swallowed	beneficiary_not_allowed
I don't understand why it says I have to verify the top-up.	get_physical_card	verify_top_up
How do I use a disposable virtual card?	get_disposable_virtual_card	get_disposable_virtual_card
I did what you told me earlier and contacted the seller for a refund directly, but nothing is happening! It's been a week and I still haven't got anything. Please just give me back my money	compromised_card	Refund_not_showing_up
lost phone, dont want others to access account	card_payment_fee_charged	lost_or_stolen_phone
